latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.685411,104.11556,502.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),dew_point_2m (°C),precipitation (mm),rain (mm),snowfall (cm),relative_humidity_2m (%),wind_speed_10m (km/h),wind_direction_10m (°),boundary_layer_height (m),pressure_msl (hPa),wind_gusts_10m (km/h),cloud_cover (%)
2013-03-30T16:00,27.1,5.8,0.00,0.00,0.00,26,4.1,345,2500.00,1009.2,18.0,91
2013-03-30T17:00,27.3,5.2,0.00,0.00,0.00,24,4.2,340,2535.00,1009.0,18.0,96
2013-03-30T18:00,27.0,4.4,0.00,0.00,0.00,24,4.9,324,2690.00,1009.6,16.2,100
2013-03-30T19:00,25.6,8.1,0.00,0.00,0.00,33,6.1,298,365.00,1010.5,15.8,100
2013-03-30T20:00,22.8,8.6,0.00,0.00,0.00,40,9.4,302,225.00,1011.4,15.5,100
2013-03-30T21:00,20.6,8.1,0.00,0.00,0.00,44,8.2,311,180.00,1012.0,15.5,100
2013-03-30T22:00,19.7,8.1,0.00,0.00,0.00,47,6.0,327,105.00,1012.9,13.3,100
2013-03-30T23:00,19.4,8.2,0.00,0.00,0.00,49,6.1,332,40.00,1013.4,10.1,100
2013-03-31T00:00,17.8,8.6,0.00,0.00,0.00,55,2.6,286,20.00,1013.5,8.6,100
2013-03-31T01:00,17.5,8.8,0.00,0.00,0.00,57,1.8,217,15.00,1013.6,6.8,100
2013-03-31T02:00,17.1,9.1,0.00,0.00,0.00,60,3.6,217,20.00,1013.5,6.1,100
2013-03-31T03:00,16.7,8.6,0.00,0.00,0.00,59,4.7,212,30.00,1013.1,6.1,100
2013-03-31T04:00,16.4,8.3,0.00,0.00,0.00,59,3.9,202,35.00,1012.8,8.3,100
2013-03-31T05:00,16.0,8.0,0.00,0.00,0.00,59,4.9,197,45.00,1012.4,9.7,91
2013-03-31T06:00,15.6,7.9,0.00,0.00,0.00,60,5.2,164,70.00,1013.0,10.1,95
2013-03-31T07:00,15.2,9.1,0.00,0.00,0.00,67,4.9,163,75.00,1013.0,10.1,98
2013-03-31T08:00,16.7,9.4,0.00,0.00,0.00,62,4.7,176,80.00,1013.9,8.3,98
2013-03-31T09:00,19.9,8.7,0.00,0.00,0.00,48,2.3,198,210.00,1014.5,10.8,100
2013-03-31T10:00,21.6,8.4,0.00,0.00,0.00,43,1.3,236,365.00,1014.5,11.5,100
2013-03-31T11:00,22.6,8.4,0.00,0.00,0.00,40,0.8,297,535.00,1014.3,13.0,99
2013-03-31T12:00,24.0,8.1,0.00,0.00,0.00,36,2.2,180,1480.00,1013.7,15.5,93
2013-03-31T13:00,25.1,7.5,0.00,0.00,0.00,33,2.5,180,1825.00,1012.6,17.3,81
2013-03-31T14:00,25.8,7.3,0.00,0.00,0.00,31,3.9,146,1935.00,1011.4,18.4,98
2013-03-31T15:00,24.4,8.7,0.00,0.00,0.00,37,6.1,130,2260.00,1009.9,18.7,100
2013-03-31T16:00,24.3,9.0,0.00,0.00,0.00,38,8.0,126,2205.00,1008.9,22.3,100
2013-03-31T17:00,24.2,9.0,0.00,0.00,0.00,38,7.9,133,1725.00,1008.7,24.1,96
2013-03-31T18:00,24.1,8.6,0.00,0.00,0.00,37,3.5,114,1440.00,1009.8,22.7,100
2013-03-31T19:00,23.7,8.3,0.00,0.00,0.00,37,3.2,27,1245.00,1009.7,17.6,100
2013-03-31T20:00,22.4,11.6,0.00,0.00,0.00,51,7.3,349,155.00,1010.4,6.8,100
2013-03-31T21:00,21.4,9.1,0.00,0.00,0.00,45,10.8,345,270.00,1011.4,10.4,100
2013-03-31T22:00,20.8,8.8,0.00,0.00,0.00,46,10.4,346,295.00,1012.1,16.9,100
2013-03-31T23:00,20.1,8.9,0.00,0.00,0.00,49,9.5,349,265.00,1012.8,17.6,100
2013-04-01T00:00,19.5,9.6,0.00,0.00,0.00,52,7.2,357,175.00,1013.2,16.6,100
2013-04-01T01:00,18.9,10.2,0.00,0.00,0.00,57,5.1,4,120.00,1013.5,13.0,100
2013-04-01T02:00,18.5,10.6,0.00,0.00,0.00,60,5.1,4,80.00,1013.7,10.1,83
2013-04-01T03:00,17.8,9.8,0.00,0.00,0.00,59,6.5,354,55.00,1013.6,6.8,80
2013-04-01T04:00,18.0,9.1,0.00,0.00,0.00,56,6.4,333,40.00,1013.9,8.3,62
2013-04-01T05:00,17.0,9.2,0.00,0.00,0.00,60,7.1,315,40.00,1013.6,7.2,76
2013-04-01T06:00,16.2,9.4,0.00,0.00,0.00,64,5.2,286,30.00,1015.0,7.2,89
2013-04-01T07:00,16.5,9.4,0.00,0.00,0.00,63,2.7,293,15.00,1015.0,7.2,72
2013-04-01T08:00,17.5,9.6,0.00,0.00,0.00,60,2.5,270,30.00,1015.2,6.8,66
2013-04-01T09:00,19.9,9.4,0.00,0.00,0.00,51,1.8,281,305.00,1016.6,9.7,59
2013-04-01T10:00,21.3,9.2,0.00,0.00,0.00,46,1.9,292,765.00,1016.4,12.6,62
2013-04-01T11:00,22.9,9.1,0.00,0.00,0.00,41,1.5,284,1400.00,1016.5,15.8,69
2013-04-01T12:00,24.1,8.9,0.00,0.00,0.00,38,3.7,281,1955.00,1015.7,17.3,80
2013-04-01T13:00,25.0,8.6,0.00,0.00,0.00,35,4.6,321,2195.00,1014.7,17.6,88
2013-04-01T14:00,25.5,8.2,0.00,0.00,0.00,33,6.6,311,2205.00,1013.4,17.6,91
2013-04-01T15:00,25.8,8.5,0.00,0.00,0.00,34,4.7,302,2230.00,1012.4,20.5,89
2013-04-01T16:00,25.2,8.4,0.00,0.00,0.00,34,3.2,297,2215.00,1011.6,17.3,93
2013-04-01T17:00,24.5,8.4,0.00,0.00,0.00,36,1.8,180,1890.00,1011.5,13.0,75
2013-04-01T18:00,23.7,8.9,0.00,0.00,0.00,39,8.4,170,875.00,1010.4,13.0,82
2013-04-01T19:00,23.1,9.2,0.00,0.00,0.00,41,11.1,167,430.00,1011.9,14.0,96
2013-04-01T20:00,21.4,10.1,0.00,0.00,0.00,48,7.6,183,190.00,1012.0,10.8,92
2013-04-01T21:00,19.5,11.1,0.00,0.00,0.00,59,5.4,222,110.00,1012.7,9.0,97
2013-04-01T22:00,18.9,10.8,0.00,0.00,0.00,59,6.8,273,80.00,1013.4,9.7,86
2013-04-01T23:00,17.8,10.5,0.00,0.00,0.00,63,5.8,300,70.00,1013.8,10.1,75
2013-04-02T00:00,16.9,10.1,0.00,0.00,0.00,64,5.7,305,65.00,1014.0,10.4,89
2013-04-02T01:00,17.2,10.1,0.00,0.00,0.00,63,5.2,295,55.00,1013.9,12.2,99
2013-04-02T02:00,17.0,10.1,0.00,0.00,0.00,63,5.8,277,45.00,1013.7,10.1,97
2013-04-02T03:00,17.2,11.2,0.00,0.00,0.00,68,5.1,274,45.00,1013.1,8.6,98
2013-04-02T04:00,17.0,11.2,0.00,0.00,0.00,69,4.6,288,55.00,1012.8,7.9,95
2013-04-02T05:00,16.5,11.2,0.00,0.00,0.00,71,4.9,306,65.00,1012.7,9.4,97
2013-04-02T06:00,16.1,11.1,0.00,0.00,0.00,72,6.1,3,90.00,1012.7,10.1,96
2013-04-02T07:00,16.0,11.6,0.00,0.00,0.00,75,7.9,39,155.00,1013.3,9.7,91
2013-04-02T08:00,16.5,11.4,0.10,0.10,0.00,72,9.9,46,255.00,1013.7,12.6,81
2013-04-02T09:00,17.2,11.2,0.20,0.20,0.00,68,11.2,45,380.00,1014.7,18.0,86
2013-04-02T10:00,17.6,11.4,0.20,0.20,0.00,67,10.5,52,460.00,1015.1,21.2,98
2013-04-02T11:00,18.8,11.6,0.30,0.30,0.00,63,10.5,49,515.00,1015.0,24.8,100
2013-04-02T12:00,20.5,11.2,0.00,0.00,0.00,55,10.4,44,525.00,1014.8,25.2,100
2013-04-02T13:00,21.7,10.6,0.00,0.00,0.00,49,9.9,44,585.00,1013.6,23.0,100
2013-04-02T14:00,22.4,10.2,0.00,0.00,0.00,46,7.7,41,635.00,1012.9,18.7,100
2013-04-02T15:00,19.7,12.1,0.00,0.00,0.00,62,6.3,31,760.00,1011.7,19.4,43
2013-04-02T16:00,20.6,11.8,0.00,0.00,0.00,57,5.8,60,1030.00,1010.7,18.7,64
2013-04-02T17:00,21.0,11.8,0.00,0.00,0.00,56,6.6,61,1135.00,1010.1,18.0,100
2013-04-02T18:00,21.0,11.8,0.00,0.00,0.00,55,11.6,36,910.00,1010.6,17.3,100
2013-04-02T19:00,20.6,11.8,0.00,0.00,0.00,57,12.5,39,885.00,1010.7,15.8,100
2013-04-02T20:00,19.4,11.9,0.00,0.00,0.00,62,10.9,34,485.00,1011.7,15.1,85
2013-04-02T21:00,18.8,12.1,0.00,0.00,0.00,65,10.7,42,400.00,1012.2,19.8,92
2013-04-02T22:00,18.0,12.2,0.00,0.00,0.00,69,7.2,37,315.00,1012.6,19.8,92
2013-04-02T23:00,17.5,12.4,0.00,0.00,0.00,72,6.3,24,255.00,1013.0,19.4,93
2013-04-03T00:00,17.2,12.8,0.00,0.00,0.00,75,6.8,18,225.00,1012.9,18.0,97
2013-04-03T01:00,16.9,13.1,0.00,0.00,0.00,79,6.4,16,185.00,1012.4,16.2,97
2013-04-03T02:00,16.5,13.4,0.00,0.00,0.00,81,5.4,8,150.00,1011.7,13.0,100
2013-04-03T03:00,15.6,14.0,0.30,0.30,0.00,90,4.7,360,120.00,1010.7,11.9,93
2013-04-03T04:00,15.4,14.0,0.30,0.30,0.00,91,3.6,6,115.00,1010.2,10.1,89
2013-04-03T05:00,15.1,13.9,0.00,0.00,0.00,93,4.5,14,120.00,1009.5,8.3,97
2013-04-03T06:00,14.9,13.9,0.00,0.00,0.00,94,7.5,17,175.00,1010.4,9.4,100
2013-04-03T07:00,14.6,13.9,0.00,0.00,0.00,95,8.4,47,195.00,1010.2,10.1,100
2013-04-03T08:00,15.1,13.9,0.00,0.00,0.00,93,8.7,48,210.00,1010.5,11.9,66
2013-04-03T09:00,16.4,14.1,0.00,0.00,0.00,86,6.6,45,330.00,1010.7,14.0,70
2013-04-03T10:00,18.4,13.3,0.00,0.00,0.00,72,4.9,54,570.00,1010.5,16.2,86
2013-04-03T11:00,19.9,12.8,0.00,0.00,0.00,64,2.6,106,760.00,1010.1,16.2,100
2013-04-03T12:00,21.7,12.2,0.00,0.00,0.00,55,4.0,170,1000.00,1009.4,16.2,100
2013-04-03T13:00,22.5,11.7,0.00,0.00,0.00,51,6.2,190,1175.00,1008.2,18.4,96
2013-04-03T14:00,23.0,11.4,0.00,0.00,0.00,48,6.0,197,1305.00,1007.3,19.1,90
2013-04-03T15:00,22.0,11.8,0.00,0.00,0.00,52,5.2,192,1445.00,1005.8,16.9,100
2013-04-03T16:00,22.5,11.6,0.00,0.00,0.00,50,4.4,189,1525.00,1004.5,15.8,100
2013-04-03T17:00,23.0,11.3,0.00,0.00,0.00,48,4.3,185,1625.00,1003.7,15.1,100
2013-04-03T18:00,22.8,11.1,0.00,0.00,0.00,48,4.1,322,820.00,1004.3,13.0,100
2013-04-03T19:00,22.3,11.2,0.00,0.00,0.00,50,6.1,332,500.00,1004.6,9.0,66
2013-04-03T20:00,21.1,13.3,0.00,0.00,0.00,61,6.3,347,300.00,1004.9,9.4,52
2013-04-03T21:00,20.0,12.6,0.00,0.00,0.00,62,4.6,342,210.00,1005.3,13.0,34
2013-04-03T22:00,19.2,12.4,0.00,0.00,0.00,65,5.5,337,180.00,1005.7,13.7,43
2013-04-03T23:00,19.0,12.4,0.00,0.00,0.00,66,5.7,342,150.00,1006.1,13.7,53
2013-04-04T00:00,18.6,12.4,0.00,0.00,0.00,67,6.5,354,140.00,1005.2,14.0,45
2013-04-04T01:00,18.2,12.4,0.00,0.00,0.00,68,5.8,360,120.00,1004.7,13.0,50
2013-04-04T02:00,17.9,12.4,0.00,0.00,0.00,70,4.3,355,80.00,1003.9,11.2,42
2013-04-04T03:00,16.7,13.6,0.00,0.00,0.00,82,4.0,360,70.00,1002.7,10.1,39
2013-04-04T04:00,16.1,13.7,0.00,0.00,0.00,86,3.6,6,65.00,1002.3,7.9,47
2013-04-04T05:00,16.1,13.8,0.00,0.00,0.00,86,4.0,10,70.00,1001.9,7.6,89
2013-04-04T06:00,16.1,13.8,0.00,0.00,0.00,86,7.4,346,160.00,1002.1,7.9,100
2013-04-04T07:00,16.2,14.0,0.00,0.00,0.00,87,6.4,47,155.00,1002.3,7.6,99
2013-04-04T08:00,16.8,13.9,0.00,0.00,0.00,83,6.3,66,165.00,1003.0,10.1,100
2013-04-04T09:00,18.0,13.5,0.00,0.00,0.00,75,4.7,58,200.00,1003.5,13.7,100
2013-04-04T10:00,18.8,13.4,0.00,0.00,0.00,71,4.7,58,325.00,1003.6,16.2,100
2013-04-04T11:00,19.5,13.4,0.00,0.00,0.00,68,5.2,65,470.00,1003.6,18.7,100
2013-04-04T12:00,20.1,13.6,0.00,0.00,0.00,66,6.7,74,690.00,1003.5,20.9,100
2013-04-04T13:00,20.7,13.6,0.00,0.00,0.00,64,8.0,85,905.00,1002.8,22.7,100
2013-04-04T14:00,21.6,13.4,0.00,0.00,0.00,60,8.3,85,955.00,1001.9,25.2,100
2013-04-04T15:00,21.5,13.4,0.00,0.00,0.00,60,8.0,82,1110.00,1001.4,19.4,100
2013-04-04T16:00,21.9,13.1,0.00,0.00,0.00,58,7.8,68,1140.00,1000.6,19.1,100
2013-04-04T17:00,22.4,12.9,0.00,0.00,0.00,55,7.0,35,1225.00,1001.0,18.4,100
2013-04-04T18:00,22.1,12.7,0.00,0.00,0.00,55,8.3,2,345.00,1001.4,19.4,100
2013-04-04T19:00,21.4,12.9,0.00,0.00,0.00,59,9.3,16,365.00,1001.9,23.4,100
2013-04-04T20:00,20.0,13.4,0.00,0.00,0.00,66,14.6,33,665.00,1003.2,27.0,100
2013-04-04T21:00,19.1,12.8,0.00,0.00,0.00,67,17.8,36,755.00,1004.8,36.4,100
2013-04-04T22:00,18.7,10.4,0.00,0.00,0.00,58,20.3,33,740.00,1005.7,41.0,100
2013-04-04T23:00,18.4,8.4,0.00,0.00,0.00,52,22.2,29,745.00,1005.9,41.0,100
2013-04-05T00:00,17.9,8.4,0.20,0.20,0.00,54,18.1,21,805.00,1006.4,35.3,100
2013-04-05T01:00,15.8,11.3,0.90,0.90,0.00,75,16.3,8,930.00,1007.3,22.7,100
2013-04-05T02:00,15.4,12.1,1.00,1.00,0.00,81,13.0,6,805.00,1007.7,15.1,100
2013-04-05T03:00,15.4,10.8,0.40,0.40,0.00,74,12.5,12,970.00,1008.2,23.8,100
2013-04-05T04:00,14.9,8.8,0.30,0.30,0.00,67,15.7,32,1240.00,1008.9,27.7,100
2013-04-05T05:00,14.4,5.8,0.20,0.20,0.00,56,19.1,43,1130.00,1009.6,36.4,100
2013-04-05T06:00,13.8,3.6,0.20,0.20,0.00,50,22.1,56,780.00,1009.6,39.2,100
2013-04-05T07:00,12.9,4.2,0.40,0.40,0.00,56,20.1,54,675.00,1012.0,35.3,100
2013-04-05T08:00,12.0,5.8,0.60,0.60,0.00,66,18.2,51,685.00,1013.8,25.9,100
2013-04-05T09:00,10.9,7.4,0.70,0.70,0.00,79,16.1,50,725.00,1015.8,16.6,100
2013-04-05T10:00,10.8,7.2,0.40,0.40,0.00,79,15.1,52,720.00,1016.8,13.7,99
2013-04-05T11:00,11.1,5.8,0.20,0.20,0.00,70,12.7,61,755.00,1018.0,17.6,97
2013-04-05T12:00,12.3,4.4,0.00,0.00,0.00,59,13.5,61,840.00,1018.7,19.4,100
2013-04-05T13:00,13.5,3.0,0.00,0.00,0.00,49,8.7,66,925.00,1018.6,20.2,99
2013-04-05T14:00,14.4,2.2,0.00,0.00,0.00,44,1.1,90,995.00,1018.5,18.7,100
2013-04-05T15:00,14.2,1.9,0.00,0.00,0.00,43,5.8,240,1125.00,1018.1,17.6,100
2013-04-05T16:00,14.8,2.1,0.00,0.00,0.00,42,9.2,244,1260.00,1018.1,23.8,100
2013-04-05T17:00,15.1,1.9,0.00,0.00,0.00,41,11.6,248,1190.00,1018.4,24.5,100
2013-04-05T18:00,14.6,2.8,0.00,0.00,0.00,45,12.6,246,1270.00,1019.0,28.1,100
2013-04-05T19:00,13.6,4.6,0.00,0.00,0.00,54,11.5,256,625.00,1019.6,29.9,100
2013-04-05T20:00,12.6,5.7,0.00,0.00,0.00,63,10.6,260,495.00,1021.0,28.4,100
2013-04-05T21:00,12.0,6.3,0.00,0.00,0.00,68,10.0,257,450.00,1022.7,22.7,100
2013-04-05T22:00,11.5,7.0,0.00,0.00,0.00,74,8.8,251,410.00,1024.1,19.4,100
2013-04-05T23:00,11.1,7.4,0.00,0.00,0.00,78,9.0,247,420.00,1024.9,19.8,100
2013-04-06T00:00,10.8,7.6,0.00,0.00,0.00,81,9.2,249,400.00,1025.1,20.9,100
2013-04-06T01:00,10.6,7.4,0.00,0.00,0.00,81,9.4,263,350.00,1024.9,21.2,100
2013-04-06T02:00,10.3,7.2,0.00,0.00,0.00,81,9.1,279,285.00,1024.6,20.2,100
2013-04-06T03:00,10.1,7.4,0.00,0.00,0.00,84,9.3,286,220.00,1023.3,16.2,97
2013-04-06T04:00,10.0,7.2,0.00,0.00,0.00,83,8.8,279,170.00,1022.9,16.2,69
2013-04-06T05:00,9.9,7.0,0.00,0.00,0.00,82,8.3,270,130.00,1022.1,15.1,74
2013-04-06T06:00,9.4,6.8,0.00,0.00,0.00,84,8.0,252,145.00,1022.5,15.1,95
2013-04-06T07:00,9.1,6.8,0.00,0.00,0.00,86,6.4,243,125.00,1022.3,13.3,86
2013-04-06T08:00,10.2,6.9,0.00,0.00,0.00,80,5.4,250,125.00,1022.7,14.4,56
2013-04-06T09:00,13.4,5.7,0.00,0.00,0.00,59,4.7,261,320.00,1022.7,16.2,81
2013-04-06T10:00,15.6,2.2,0.00,0.00,0.00,40,6.6,257,835.00,1022.3,17.6,95
2013-04-06T11:00,17.6,-0.1,0.00,0.00,0.00,30,9.4,238,1440.00,1021.5,21.2,96
2013-04-06T12:00,19.0,-1.1,0.00,0.00,0.00,26,12.0,226,1730.00,1020.6,25.2,99
2013-04-06T13:00,20.0,-1.5,0.00,0.00,0.00,24,14.0,222,1895.00,1019.0,28.8,99
2013-04-06T14:00,20.8,-1.6,0.00,0.00,0.00,22,14.6,220,2010.00,1017.3,30.6,100
2013-04-06T15:00,20.4,-1.5,0.00,0.00,0.00,23,14.3,221,2125.00,1015.6,32.8,98
2013-04-06T16:00,20.4,-1.5,0.00,0.00,0.00,23,13.5,222,2110.00,1013.9,31.3,96
2013-04-06T17:00,20.0,-1.6,0.00,0.00,0.00,23,13.0,224,2050.00,1013.0,29.5,91
2013-04-06T18:00,19.6,-1.7,0.00,0.00,0.00,24,10.1,215,2075.00,1012.5,27.0,30
2013-04-06T19:00,18.7,-1.5,0.00,0.00,0.00,26,5.9,223,1695.00,1012.7,24.1,95
2013-04-06T20:00,16.9,-0.4,0.00,0.00,0.00,31,6.3,246,85.00,1013.5,15.5,91
2013-04-06T21:00,15.1,0.8,0.00,0.00,0.00,38,4.3,265,75.00,1013.6,10.4,94
2013-04-06T22:00,13.2,1.9,0.00,0.00,0.00,46,6.2,277,50.00,1014.6,10.8,65
2013-04-06T23:00,11.6,2.7,0.00,0.00,0.00,55,5.9,281,35.00,1014.5,10.8,42
2013-04-07T00:00,10.4,3.2,0.00,0.00,0.00,61,4.5,256,25.00,1014.5,10.8,36
2013-04-07T01:00,9.9,3.2,0.00,0.00,0.00,63,5.5,212,30.00,1013.5,9.7,95
2013-04-07T02:00,9.7,3.3,0.00,0.00,0.00,64,6.5,199,40.00,1012.9,9.4,97
2013-04-07T03:00,10.2,4.3,0.00,0.00,0.00,67,5.2,205,40.00,1012.0,7.9,97
2013-04-07T04:00,10.4,4.4,0.00,0.00,0.00,66,6.4,218,30.00,1011.3,7.9,92
2013-04-07T05:00,10.9,4.1,0.00,0.00,0.00,63,4.7,247,20.00,1010.6,7.6,11
2013-04-07T06:00,10.4,4.1,0.00,0.00,0.00,65,6.2,324,20.00,1011.2,4.0,17
2013-04-07T07:00,9.6,4.1,0.00,0.00,0.00,69,5.4,8,30.00,1011.1,6.5,6
2013-04-07T08:00,10.9,4.8,0.00,0.00,0.00,66,4.8,13,45.00,1012.0,11.2,15
2013-04-07T09:00,14.1,4.1,0.00,0.00,0.00,51,3.6,37,290.00,1012.3,13.7,14
2013-04-07T10:00,16.1,3.7,0.00,0.00,0.00,44,1.3,56,830.00,1012.0,14.0,8
2013-04-07T11:00,17.8,3.7,0.00,0.00,0.00,39,1.5,135,1245.00,1011.8,16.9,10
2013-04-07T12:00,19.2,3.7,0.00,0.00,0.00,36,2.1,149,1510.00,1011.2,18.4,7
2013-04-07T13:00,20.4,4.0,0.00,0.00,0.00,34,1.6,117,1745.00,1010.1,18.4,12
2013-04-07T14:00,21.2,4.1,0.00,0.00,0.00,32,0.7,180,2175.00,1008.5,17.6,66
2013-04-07T15:00,21.9,4.1,0.00,0.00,0.00,31,1.9,292,2315.00,1007.4,15.5,93
2013-04-07T16:00,21.9,3.9,0.00,0.00,0.00,31,1.6,297,2295.00,1006.6,15.5,89
2013-04-07T17:00,21.8,3.6,0.00,0.00,0.00,30,2.1,301,2270.00,1006.6,14.8,93
2013-04-07T18:00,21.5,3.3,0.00,0.00,0.00,30,9.4,313,1245.00,1007.6,16.6,93
2013-04-07T19:00,20.5,3.7,0.00,0.00,0.00,33,8.2,311,490.00,1008.4,19.8,58
2013-04-07T20:00,18.9,4.4,0.00,0.00,0.00,38,8.7,315,175.00,1008.9,19.8,81
2013-04-07T21:00,17.6,5.4,0.00,0.00,0.00,45,7.5,305,120.00,1010.3,19.4,59
2013-04-07T22:00,16.2,7.2,0.00,0.00,0.00,55,6.8,288,75.00,1011.3,17.3,66
2013-04-07T23:00,15.9,6.2,0.00,0.00,0.00,53,6.5,276,60.00,1011.3,14.0,52
2013-04-08T00:00,15.2,6.7,0.00,0.00,0.00,57,5.7,252,50.00,1010.9,9.4,41
2013-04-08T01:00,14.7,6.8,0.00,0.00,0.00,59,5.3,208,45.00,1010.1,8.3,32
2013-04-08T02:00,12.4,7.2,0.00,0.00,0.00,71,6.5,180,55.00,1009.5,3.6,30
2013-04-08T03:00,10.6,7.9,0.00,0.00,0.00,83,7.3,169,65.00,1009.0,13.3,29
2013-04-08T04:00,10.1,7.6,0.00,0.00,0.00,85,6.3,149,65.00,1009.0,12.6,12
2013-04-08T05:00,9.6,7.4,0.00,0.00,0.00,86,7.7,127,55.00,1008.9,10.1,0
2013-04-08T06:00,9.4,7.2,0.00,0.00,0.00,86,5.5,67,25.00,1009.3,8.6,0
2013-04-08T07:00,8.6,6.9,0.00,0.00,0.00,89,6.4,38,45.00,1011.0,14.4,47
2013-04-08T08:00,11.1,7.7,0.00,0.00,0.00,79,10.9,27,125.00,1012.5,22.7,60
2013-04-08T09:00,14.8,7.4,0.00,0.00,0.00,61,12.6,31,320.00,1013.2,26.3,80
2013-04-08T10:00,17.4,7.0,0.00,0.00,0.00,51,12.8,32,640.00,1013.4,30.2,71
2013-04-08T11:00,19.4,6.8,0.00,0.00,0.00,44,10.7,40,1050.00,1013.4,29.9,69
2013-04-08T12:00,20.9,6.8,0.00,0.00,0.00,40,7.7,53,1435.00,1013.0,27.4,58
2013-04-08T13:00,22.5,6.4,0.00,0.00,0.00,35,4.9,73,1745.00,1012.0,24.1,29
2013-04-08T14:00,23.4,6.4,0.00,0.00,0.00,34,2.5,90,1940.00,1010.9,19.4,4
2013-04-08T15:00,24.0,6.1,0.00,0.00,0.00,31,0.8,63,2145.00,1009.8,16.9,12
2013-04-08T16:00,24.2,5.8,0.00,0.00,0.00,31,1.1,342,2410.00,1008.6,14.8,81
2013-04-08T17:00,24.4,5.6,0.00,0.00,0.00,30,3.1,315,2235.00,1008.5,14.4,90
2013-04-08T18:00,24.0,5.2,0.00,0.00,0.00,30,5.4,323,2275.00,1009.7,13.3,100
2013-04-08T19:00,22.9,5.6,0.00,0.00,0.00,33,10.6,325,505.00,1010.3,15.5,100
2013-04-08T20:00,21.4,6.3,0.00,0.00,0.00,38,10.5,329,350.00,1011.6,19.1,100
2013-04-08T21:00,20.2,7.1,0.00,0.00,0.00,42,11.0,337,310.00,1013.0,19.4,100
2013-04-08T22:00,19.5,7.7,0.00,0.00,0.00,46,11.2,345,285.00,1014.4,18.4,100
2013-04-08T23:00,19.1,8.0,0.00,0.00,0.00,49,10.8,339,230.00,1014.7,18.4,100
2013-04-09T00:00,18.8,8.1,0.00,0.00,0.00,50,10.8,334,190.00,1015.1,21.6,100
2013-04-09T01:00,18.5,7.8,0.00,0.00,0.00,50,11.6,330,210.00,1014.8,24.5,100
2013-04-09T02:00,18.4,6.6,0.00,0.00,0.00,46,13.2,325,220.00,1014.6,25.6,95
2013-04-09T03:00,17.0,6.8,0.00,0.00,0.00,51,11.8,320,200.00,1014.3,22.0,71
2013-04-09T04:00,16.2,6.8,0.00,0.00,0.00,53,9.2,321,125.00,1014.1,19.1,83
2013-04-09T05:00,16.0,6.9,0.00,0.00,0.00,55,9.4,328,105.00,1014.6,14.0,93
2013-04-09T06:00,16.0,6.8,0.00,0.00,0.00,54,8.8,341,75.00,1015.2,16.6,96
2013-04-09T07:00,16.4,5.9,0.00,0.00,0.00,50,12.3,3,340.00,1016.5,20.9,93
2013-04-09T08:00,17.1,4.2,0.00,0.00,0.00,43,17.9,19,1040.00,1017.6,26.6,89
2013-04-09T09:00,17.8,2.0,0.00,0.00,0.00,35,22.8,21,1355.00,1019.3,32.8,93
2013-04-09T10:00,18.4,1.0,0.00,0.00,0.00,31,24.4,22,1375.00,1020.1,43.2,96
2013-04-09T11:00,19.5,1.3,0.00,0.00,0.00,30,27.2,28,1395.00,1020.7,50.0,91
2013-04-09T12:00,20.6,2.2,0.00,0.00,0.00,30,26.8,33,1395.00,1020.7,49.7,50
2013-04-09T13:00,21.6,2.8,0.00,0.00,0.00,29,23.9,37,1480.00,1020.3,46.1,45
2013-04-09T14:00,22.5,2.9,0.00,0.00,0.00,28,19.6,41,1645.00,1019.4,42.5,9
2013-04-09T15:00,21.0,2.8,0.00,0.00,0.00,30,15.3,45,2065.00,1018.4,39.2,54
2013-04-09T16:00,21.1,3.0,0.00,0.00,0.00,30,12.5,41,2275.00,1017.4,34.6,100
2013-04-09T17:00,20.8,2.9,0.00,0.00,0.00,31,9.7,31,2245.00,1016.9,27.7,100
2013-04-09T18:00,20.1,3.0,0.00,0.00,0.00,32,8.0,350,1755.00,1018.0,22.3,100
2013-04-09T19:00,19.2,3.5,0.00,0.00,0.00,35,8.3,358,1225.00,1018.3,23.8,100
2013-04-09T20:00,18.4,4.2,0.00,0.00,0.00,39,6.5,3,340.00,1019.2,22.3,100
2013-04-09T21:00,17.6,5.1,0.00,0.00,0.00,43,6.8,18,385.00,1020.8,20.2,100
2013-04-09T22:00,16.8,5.8,0.00,0.00,0.00,49,6.0,25,335.00,1022.3,16.6,100
2013-04-09T23:00,15.7,6.4,0.00,0.00,0.00,54,4.6,39,330.00,1022.7,14.8,100
2013-04-10T00:00,14.9,6.9,0.00,0.00,0.00,59,3.1,45,285.00,1022.6,13.0,97
2013-04-10T01:00,13.9,7.5,0.00,0.00,0.00,66,3.3,49,150.00,1022.8,10.1,94
2013-04-10T02:00,13.2,8.2,0.00,0.00,0.00,72,2.9,360,105.00,1022.6,7.6,96
2013-04-10T03:00,14.2,8.9,0.00,0.00,0.00,70,2.9,353,115.00,1022.4,6.1,95
2013-04-10T04:00,13.7,9.1,0.00,0.00,0.00,74,4.0,350,175.00,1022.2,8.3,98
2013-04-10T05:00,13.6,8.9,0.00,0.00,0.00,73,4.3,360,200.00,1022.0,9.7,98
